ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile
641-34-3073|4987663279042331|Joshua|Smith|M|891 Williams Lakes|Sutter Creek|CA|95685|38.4175|-120.7951|4680|Dentist|2005-03-06|661970036381|young_adults_male_urban.json
274-45-7523|4965990527025990|Jessica|Bernard|F|58304 Courtney Neck Suite 130|Cumberland|RI|02864|41.9484|-71.4154|33396|Phytotherapist|1966-02-15|8919834111|adults_50up_female_urban.json
157-18-1782|6545371473204315|Leon|Ramos|M|26665 Chase Extensions|Pleasant Prairie|WI|53158|42.5293|-87.8855|15917|Environmental consultant|1980-07-14|438951010541|adults_2550_male_urban.json
424-46-5567|213162475552676|Todd|Shannon|M|7027 Rodriguez Avenue|Brandon|FL|33511|27.9056|-82.2881|79613|Market researcher|1940-04-03|824218914705|adults_50up_male_urban.json
702-56-9009|30069057112186|Brandon|Reyes|M|35393 Alvin Way|Los Angeles|CA|90024|34.0637|-118.4408|2383912|Metallurgist|1970-01-21|580991579214|adults_50up_male_urban.json
597-90-5238|2357079432183027|Denise|Foster|F|8551 Douglas Bypass Suite 115|Spokane|WA|99207|47.6977|-117.3746|342856|Industrial/product designer|1998-05-10|556388845675|adults_2550_female_urban.json
324-13-0818|3534653363305751|Melissa|Lee|F|98416 Hall Mission|Brooklyn|NY|11203|40.6505|-73.9349|2504700|Amenity horticulturist|1979-11-08|711417470249|adults_2550_female_urban.json
806-60-0176|3570125928339711|Joann|Pittman|F|8176 Brooks Knoll Apt. 739|Eagle Rock|NC|27523|35.7725|-78.9604|9552|Field trials officer|1989-10-30|837649733503|adults_2550_female_urban.json
059-88-5688|3591698331793646|Maria|Johnson|F|406 Padilla Unions Suite 525|Plano|TX|75074|33.0277|-96.6777|278067|Teacher, English as a foreign language|1942-04-20|407338722251|adults_50up_female_urban.json
680-64-6262|349462078562271|Brian|Stanley|M|0261 Ann Passage|Albuquerque|NM|87105|35.0448|-106.6893|641349|Advertising account planner|1981-03-09|132025163693|adults_2550_male_urban.json
621-29-7144|676219490817|Martha|Williams|F|76280 Hickman Unions|North Dartmouth|MA|02747|41.6338|-70.9958|22927|Scientist, research (physical sciences)|1983-09-08|513084662549|adults_2550_female_urban.json
872-64-0816|2259726821195694|Susan|Torres|F|7359 Myers Union|Middle River|MD|21220|39.3401|-76.4153|39199|Surveyor, quantity|1987-06-24|123204773406|adults_2550_female_urban.json
838-22-2447|581356397488|Rachel|Bishop|F|07516 Burgess Valleys Suite 735|Fullerton|CA|92833|33.8766|-117.9551|134733|Special educational needs teacher|1940-11-04|606108566504|adults_50up_female_urban.json
116-63-8137|4477935995843835692|Kenneth|Harrison|M|52019 Bryan Light|Louisville|KY|40229|38.0891|-85.6548|736284|Forest/woodland manager|1959-05-30|701908405143|adults_50up_male_urban.json
153-49-8043|2711969933530315|Danielle|Peters|F|56828 Brooks Freeway|Gastonia|NC|28054|35.2495|-81.133|102620|Landscape architect|1968-01-29|364398351212|adults_50up_female_urban.json
707-22-0873|4874781128269933|Donna|Richardson|F|92229 Christopher Rue Suite 865|Idaho Falls|ID|83404|43.475|-112.0124|101543|Actuary|1934-08-22|269694808226|adults_50up_female_urban.json
284-88-7199|345577791743124|Michael|Lewis|M|53811 Simpson Bypass Apt. 720|Aurora|IL|60502|41.7845|-88.2616|206095|Water engineer|1939-10-23|563807546333|adults_50up_male_urban.json
807-25-6235|3575629433916868|Stacy|Gibbs|F|855 Ricardo Trace|Redwood City|CA|94065|37.5331|-122.2486|104429|Glass blower/designer|1968-11-26|851382043774|adults_50up_female_urban.json
659-35-4359|5210427974935496|Chris|Mccall|M|81889 Carr Road|Spring|TX|77381|30.1716|-95.4985|316665|Clothing/textile technologist|1978-01-28|838187020789|adults_2550_male_urban.json
643-76-4021|375384811157036|Elizabeth|Wood|F|164 Patrick Hollow|Houston|TX|77087|29.6876|-95.3011|2906700|Lecturer, higher education|1980-02-10|356089688968|adults_2550_female_urban.json
167-01-2915|2245469223940717|Paul|Sanchez|M|46609 Whitaker Green Suite 006|Pacoima|CA|91331|34.2556|-118.4208|103689|Arts administrator|1997-05-28|871002644205|adults_2550_male_urban.json
585-68-1262|675995163523|Benjamin|Chen|M|202 Kelly Coves|Hoffman|NC|28347|35.0326|-79.56|1983|Ranger/warden|1958-07-08|439538165118|adults_50up_male_rural.json
527-06-9952|374185413336659|Monica|Smith|F|156 Arnold Mill Apt. 578|New Albany|OH|43054|40.0847|-82.7988|20566|Doctor, hospital|1942-10-04|66854686235|adults_50up_female_urban.json
182-95-4982|3521911429994819|Dylan|Mitchell|M|85699 Beverly Haven|Riverside|CA|92505|33.9228|-117.4867|419138|Dispensing optician|1988-05-13|353957652333|adults_2550_male_urban.json
124-21-0501|2440209844698887|James|Cox|M|182 Lopez Union Apt. 367|Spokane|WA|99206|47.6496|-117.2581|342856|Journalist, newspaper|1986-01-06|669797674801|adults_2550_male_urban.json
427-40-4475|3553218011308528|Claudia|Howard|F|42840 Dylan Stream|Mount Joy|PA|17552|40.1083|-76.5103|17831|Food technologist|1937-10-29|190673080341|adults_50up_female_urban.json
489-11-3977|4253423867077604|Eric|Taylor|M|987 Erickson Mountains|Canton|OH|44706|40.768|-81.4119|192805|Immigration officer|1976-08-05|771114479835|adults_2550_male_urban.json
886-64-7976|4075240033051099|Michelle|Snyder|F|7254 Ryan Highway|Murfreesboro|TN|37130|35.8478|-86.3647|158701|Bookseller|1982-11-13|817920120063|adults_2550_female_urban.json
545-76-3398|3576398523818280|Kenneth|Velez|M|278 Black Neck|Seattle|WA|98118|47.5412|-122.275|837792|Archaeologist|1975-02-25|198746163709|adults_50up_male_urban.json
238-46-7482|4189959311699211|Matthew|Flores|M|705 Lisa Walk Apt. 775|Plush|OR|97637|42.5035|-119.8947|76|Accounting technician|2002-12-23|612991537625|young_adults_male_rural.json
793-39-9279|4357686621380595193|Richard|Scott|M|542 Rachel Prairie Suite 513|Anaheim|CA|92801|33.8428|-117.9546|354475|Energy engineer|1930-05-23|37400498062|adults_50up_male_urban.json
628-09-5752|4963511096745136361|Nicole|Gross|F|0417 Tyler Divide|Pikeville|KY|41501|37.5161|-82.5173|23298|Counsellor|1937-05-16|284486856430|adults_50up_female_urban.json
887-90-7977|180003238128173|Amy|Sparks|F|4752 Chad Estates|Dimmitt|TX|79027|34.5341|-102.3046|5223|Prison officer|1954-07-03|351110159769|adults_50up_female_urban.json
434-32-8160|4149331088626|Valerie|Brown|F|594 Anthony Via Apt. 803|Laurel|IN|47024|39.4916|-85.208|3226|Pensions consultant|1997-09-25|602574635763|adults_2550_female_urban.json
733-12-0614|503818241401|Joshua|West|M|461 Walters Mountains|Altoona|PA|16601|40.5209|-78.4089|63424|Site engineer|1996-10-31|706288538787|adults_2550_male_urban.json
197-24-1053|4032043474334421067|Isaiah|Harrell|M|6010 Rodriguez Crossing|Saint Charles|MO|63301|38.8014|-90.5065|134684|Farm manager|1963-09-04|400876047441|adults_50up_male_urban.json
764-59-9359|4072239567217618988|Teresa|Spencer|F|6775 Jeff Neck Suite 123|Ogden|UT|84404|41.2627|-111.9837|186422|Training and development officer|1971-09-17|92500903069|adults_50up_female_urban.json
588-29-7479|4048730451945586|Jennifer|Hicks|F|734 Amanda Spur|Long Lake|MN|55356|44.9912|-93.5818|5311|Airline pilot|1982-11-27|639840522418|adults_2550_female_urban.json
798-40-0657|4575859391853|Cynthia|Myers|F|54493 Brandy Mission|Miami|FL|33185|25.7274|-80.4497|1737737|Ceramics designer|1989-02-24|621371267311|adults_2550_female_urban.json
032-53-3734|180067020715372|Kristin|Ramirez|F|555 Campos Spring|Spokane|WA|99218|47.7556|-117.4146|342856|IT consultant|1996-04-01|310384315969|adults_2550_female_urban.json
870-05-7376|180077888922101|Natalie|Gibson|F|040 Simpson Cliff|Covington|LA|70433|30.4876|-90.0959|47736|Company secretary|1977-06-12|192338475889|adults_2550_female_urban.json
109-89-7268|378041048667180|Jennifer|Tapia|F|2447 Heather Port|Taylor|TX|76574|30.5807|-97.4401|17661|Sports therapist|1977-09-12|517176030569|adults_2550_female_urban.json
825-03-1925|180070332570444|Courtney|Fischer|F|24668 Sandoval Glens Apt. 304|New Orleans|LA|70129|30.0877|-89.8462|382333|Estate agent|1946-02-22|880902520417|adults_50up_female_urban.json
640-77-8196|3546924704811302|Anna|Simmons|F|23145 Ochoa Court Apt. 275|Plano|TX|75025|33.0784|-96.7291|278067|Therapist, music|1982-02-09|983894001946|adults_2550_female_urban.json
059-03-4027|4743256740536251237|Caleb|Underwood|M|11902 Nicholas Overpass Apt. 369|Mountain Home|AR|72653|36.3312|-92.3753|28560|Engineer, electronics|2000-04-24|859220053380|adults_2550_male_urban.json
893-17-2893|2264267353842562|Barbara|Wall|F|599 Nelson Divide|Newport News|VA|23606|37.0768|-76.4967|179275|Patent attorney|1972-11-10|772201216207|adults_50up_female_urban.json
282-43-5155|4582682950814|Derrick|Salazar|M|23235 Watkins Views Suite 803|Belle Glade|FL|33430|26.6843|-80.6724|21427|Lecturer, further education|1941-03-23|712431544838|adults_50up_male_urban.json
531-04-5507|639075078191|Michael|Snow|M|54425 Juan Squares Suite 777|Asheboro|NC|27205|35.6396|-79.8509|54324|Forensic scientist|1979-06-21|855923735361|adults_2550_male_urban.json
580-50-4335|3504640060698824|James|Payne|M|755 Tyler Ramp|Danville|VA|24540|36.6218|-79.4124|60391|Estate agent|1955-09-26|974034834033|adults_50up_male_urban.json
576-46-4756|4091210407254538|Lindsey|Williams|F|99324 Johnson Port Apt. 625|Plainfield|IL|60586|41.5642|-88.2178|94521|Civil Service administrator|1984-04-12|527021098428|adults_2550_female_urban.json
128-88-6460|562503943986|Timothy|Green|M|78952 Ronald Turnpike Suite 949|Plant City|FL|33567|27.922|-82.1216|74490|Patent examiner|1956-09-27|290880563009|adults_50up_male_urban.json
818-40-9905|3595781273174276|Monica|Rice|F|40239 Phillip Shores|Red Bluff|CA|96080|40.1795|-122.2383|28764|Conservation officer, nature|1963-10-08|427245294932|adults_50up_female_urban.json
419-35-0499|4046551128638111|Traci|Bell|F|289 Benjamin Trail|Dallas|TX|75232|32.6647|-96.8384|1263321|Horticulturist, amenity|1989-09-02|698701718941|adults_2550_female_urban.json
366-22-8617|3576774239354333|Robert|Cooley|M|27839 Carrillo Prairie Apt. 151|Cleveland|OH|44120|41.4714|-81.5839|769341|Architectural technologist|1961-10-30|150375049248|adults_50up_male_urban.json
502-57-2706|2253486965371553|John|Rodriguez|M|2089 Cameron Motorway|Papillion|NE|68133|41.1416|-96.0131|34894|Environmental education officer|1993-11-24|730274668880|adults_2550_male_urban.json
371-07-7804|3537731297341485|Gerald|English|M|759 Alicia Loop|Daytona Beach|FL|32118|29.2219|-81.0095|145713|Sport and exercise psychologist|1992-02-17|20255846618|adults_2550_male_urban.json
061-61-2470|4871218945239594|Jason|Johnson|M|15998 Shah Crescent|Muskogee|OK|74401|35.7058|-95.5002|48185|Psychiatrist|1947-01-03|491175803327|adults_50up_male_urban.json
031-26-2742|4888060941758|Alexandra|Blevins|F|30078 Snyder Keys Suite 558|North Stratford|NH|03590|44.7149|-71.5644|1052|Lexicographer|2001-08-07|644266079620|young_adults_female_rural.json
772-13-4976|344972366946270|Christopher|Patterson|M|81420 Mcguire Fork Suite 504|Tracy|CA|95376|37.7383|-121.4345|106426|Oncologist|1964-11-02|116592198299|adults_50up_male_urban.json
396-34-3169|4941667407886985854|Jeremy|Oliver|M|66726 Herring Parkways|Henry|TN|38231|36.2013|-88.4536|1664|Product/process development scientist|1968-09-14|260381594519|adults_50up_male_rural.json
461-69-5195|4701249316455|Michael|Harper|M|3780 Alexander Highway|Gurnee|IL|60031|42.3669|-87.9452|37947|Archaeologist|1967-01-15|689266972488|adults_50up_male_urban.json
399-45-1119|180056926920327|John|Clark|M|1256 Branch Cliffs Apt. 300|Fremont|NE|68025|41.4416|-96.4945|30376|Sub|1963-05-16|377014069574|adults_50up_male_urban.json
519-74-5717|3553242566009802|Sheri|Cook|F|369 Heidi Ford Apt. 341|Gainesville|VA|20155|38.8157|-77.6216|29411|Financial trader|1974-12-12|703609335038|adults_50up_female_urban.json
670-25-2049|3568499770706002|Kathleen|Mcmillan|F|3370 Kristen Street|Miami|FL|33157|25.6062|-80.3426|1737737|Therapist, art|1991-08-01|799204700652|adults_2550_female_urban.json
500-40-4649|4871638762153|Stephanie|Zimmerman|F|54586 Martinez Drive Suite 874|Meriden|CT|06450|41.5334|-72.7997|60912|Broadcast engineer|1976-08-21|185860645790|adults_2550_female_urban.json
371-30-1041|4988726349212233999|Sandra|Warren|F|59007 Jason Dam|Reston|VA|20191|38.9318|-77.3527|59822|Accounting technician|1983-10-04|787222272181|adults_2550_female_urban.json
524-34-5753|6571541766045685|Kevin|Hall|M|64576 Knapp Viaduct|Jacksonville|FL|32219|30.4034|-81.7635|847415|Production assistant, television|1991-02-15|896582306290|adults_2550_male_urban.json
382-61-7095|6547608520852960|Emily|Gilmore|F|75049 Moreno Ramp|Rowland Heights|CA|91748|33.9818|-117.8969|45406|Surveyor, insurance|1974-06-04|534728922676|adults_50up_female_urban.json
480-47-4901|3522061850692984|Julie|Shelton|F|400 Mcbride Dam Suite 663|Anderson|IN|46013|40.0619|-85.6801|79310|Television/film/video producer|1973-12-27|266448702961|adults_50up_female_urban.json
888-12-4210|4318393301116|Robert|Romero|M|5488 Cooper Parks|Hanover|PA|17331|39.7943|-76.9812|50292|IT consultant|1994-03-25|147624600191|adults_2550_male_urban.json
365-20-9331|6011514369745785|Christine|Jones|F|838 Marquez Corners Apt. 556|New Berlin|WI|53151|42.9822|-88.0946|39445|Photographer|1973-03-04|682529863234|adults_50up_female_urban.json
898-32-3332|180086417825602|Melissa|Greene|F|624 Villa Inlet|Saltsburg|PA|15681|40.5429|-79.3978|5241|Psychotherapist, dance movement|1970-04-10|774901887014|adults_50up_female_urban.json
607-26-6445|4268517973679907|Ann|Rich|F|719 Erin River|Winchester|CA|92596|33.6243|-117.0885|23172|Intelligence analyst|1945-10-04|793950739148|adults_50up_female_urban.json
885-17-0148|4212151904569|Christopher|Torres|M|2201 Rogers Lodge Apt. 393|Bakersfield|CA|93312|35.3935|-119.1205|520197|Manufacturing engineer|1995-05-04|571387285909|adults_2550_male_urban.json
194-94-2155|6011538140307557|Tony|Larson|M|42024 Lopez Key Apt. 745|Westchester|IL|60154|41.8524|-87.8845|16773|Administrator, education|1993-01-23|660332451889|adults_2550_male_urban.json
888-32-3017|213199970244045|Tanya|Harris|F|077 Elizabeth Extensions|Houston|TX|77014|29.9796|-95.4625|2906700|Fashion designer|1983-07-16|363687859321|adults_2550_female_urban.json
248-17-8012|30376554761724|Jill|Alvarez|F|5481 Mcdonald Court|Boston|MA|02125|42.3148|-71.0672|386505|Education administrator|2008-05-01|429106477699|young_adults_female_urban.json
109-44-4048|3592942702150138|Stacey|Rivas|F|390 Moore River|Rising Fawn|GA|30738|34.8139|-85.5019|3799|Solicitor, Scotland|1958-08-07|674191465506|adults_50up_female_urban.json
339-65-2965|4733912990371912750|Kyle|Bradley|M|7142 Kristine Corners Suite 220|El Paso|TX|79936|31.7677|-106.3016|749635|Nurse, adult|1993-10-20|720937640717|adults_2550_male_urban.json
334-77-1456|501844364361|Debra|King|F|969 Johnny Estate|Gold Bar|WA|98251|47.8331|-121.6365|4567|Actor|1962-10-30|62841988371|adults_50up_female_urban.json
154-22-7233|6011527808785717|Amy|Moon|F|530 Bradley Cape|Lafayette|CO|80026|39.998|-105.0963|26378|Best boy|1996-02-02|466715204592|adults_2550_female_urban.json
144-44-8430|3577546586172842|Tracey|Pena|F|4633 Jennifer Viaduct|Oologah|OK|74053|36.4482|-95.7047|4315|Multimedia specialist|1934-07-10|714483731370|adults_50up_female_urban.json
779-86-6769|180015463517573|Damon|Dudley|M|517 Carroll Lights|Cerritos|CA|90703|33.8669|-118.0686|49399|Mechanical engineer|1975-08-01|900670256942|adults_50up_male_urban.json
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json
650-48-3244|30237660414261|Elizabeth|Brown|F|81372 Brittany Divide Apt. 093|Kingston|OK|73439|33.9517|-96.712|7400|Medical illustrator|1958-12-12|831670484605|adults_50up_female_urban.json
688-25-9931|4950149628407691|Rhonda|Gonzalez|F|783 Walton Lodge|Mansfield|LA|71052|32.0239|-93.698|10259|Programmer, systems|1993-11-17|685850606051|adults_2550_female_urban.json
449-65-2554|4666694836094386820|Sherry|Paul|F|559 Matthew Roads|Albany|OR|97321|44.652|-123.1333|58967|Physiotherapist|1974-08-17|627774613628|adults_50up_female_urban.json
189-49-6232|3532572734689275|Tyler|Luna|M|2334 Hutchinson Meadows Suite 610|Los Angeles|CA|90011|34.0079|-118.2582|2383912|Manufacturing engineer|1977-06-09|330525281457|adults_2550_male_urban.json
762-50-1425|213168628868877|Tommy|Jensen|M|4940 Erin Underpass|Bridgeview|IL|60455|41.7431|-87.8066|16446|Writer|1996-08-23|91741474641|adults_2550_male_urban.json
438-80-5309|6011344088331836|Kimberly|Martinez|F|7691 Deanna Turnpike|Cypress|TX|77429|29.9766|-95.6358|122803|Engineer, electronics|1968-07-27|663545968015|adults_50up_female_urban.json
254-81-9993|213112201631856|Catherine|Smith|F|91523 Sarah Gardens|Auburn|IN|46706|41.359|-85.0468|18630|Nutritional therapist|1969-04-17|835960235625|adults_50up_female_urban.json
696-09-4770|676282127023|Dana|Dunn|F|2012 Munoz Vista Apt. 177|Scottsdale|AZ|85250|33.5218|-111.9049|268597|IT consultant|1977-11-21|993850505840|adults_2550_female_urban.json
706-02-0128|3519176532448343|William|Mueller|M|51547 Graham Crescent Apt. 708|Chino Hills|CA|91709|33.9797|-117.7308|74796|Production manager|1972-01-04|146075251447|adults_50up_male_urban.json
546-24-0544|4093808349123216000|Jade|Burke|F|41832 Lopez Mission|Massapequa|NY|11758|40.6682|-73.4588|53804|Music tutor|2006-08-04|395824947585|young_adults_female_urban.json
890-06-2688|2241167954283265|Johnny|Johnson|M|7811 Benitez Mountain|Arlington|TX|76002|32.6255|-97.0784|370281|Software engineer|1985-11-07|809220949382|adults_2550_male_urban.json
613-01-2942|345386426730229|Andrew|Berry|M|5304 Michael Flat|Myrtle Beach|SC|29588|33.7226|-78.9782|119080|Careers adviser|1977-07-17|573843426614|adults_2550_male_urban.json
077-08-5616|675955084859|Carla|Carter|F|0378 Graham Ridge Suite 008|Santa Rosa|CA|95409|38.4592|-122.6393|209844|Ergonomist|1966-05-01|30048401586|adults_50up_female_urban.json
403-35-4819|588355017272|Christopher|Davidson|M|28290 Melanie Plaza Apt. 205|Williamstown|NJ|08094|39.665|-74.971|39940|Clinical cytogeneticist|1949-12-20|825020228812|adults_50up_male_urban.json
847-25-4189|630436801991|Andrew|Johnson|M|65117 Foley Mountains Apt. 170|Pittsburgh|PA|15201|40.4752|-79.9528|687276|Nurse, learning disability|1967-02-11|593871641439|adults_50up_male_urban.json
832-57-9286|6531240790448135|Joshua|Sandoval|M|011 Nicholson Isle|Auburn|WA|98002|47.305|-122.2067|103374|Optometrist|1988-03-05|874025190011|adults_2550_male_urban.json
476-57-6818|2715249601709210|Jerry|Torres|M|7022 Angela Glen|New Rochelle|NY|10801|40.9166|-73.7877|59241|Maintenance engineer|1961-02-20|253219469634|adults_50up_male_urban.json
517-21-7216|30253209592848|Kelly|Peters|F|8727 Christine Wells|Lander|WY|82520|42.9208|-108.5913|13535|Energy manager|1955-12-19|688118014892|adults_50up_female_urban.json
718-61-0261|4093986639846484|Donna|Taylor|F|98356 Anderson Garden Apt. 886|Bethel Park|PA|15102|40.321|-80.0398|29529|Professor Emeritus|1947-11-28|182129209930|adults_50up_female_urban.json
